0, 0, Header, 1, 12, 256
1, 0, Start_track
1, 0, Sequencer_specific, 0A, 05, 0F, 12, 00, 00, 40, 7F, 00, 40, 01
1, 0, Sequencer_specific, 0D, 05, 0F, 1C, 32, 30, 30, 39, 2E, 30, 35, 2E, 30, 36
1, 0, Copyright_t, "Copyright \251 "
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 2, "major"
1, 0, Tempo, 375000
1, 0, End_track
2, 0, Start_track
2, 0, Sequencer_specific, 05, 05, 0F, 09, 40, 48
2, 0, Sequencer_specific, 0F, 05, 0F, 06, 47, 65, 6E, 65, 72, 61, 6C, 20, 4D, 49, 44, 49
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 0, 32, 0
2, 0, Program_c, 0, 73
2, 0, Title_t, "G Flute"
2, 256, Note_on_c, 0, 73, 68
2, 384, Note_on_c, 0, 73, 0
2, 512, Note_on_c, 0, 73, 73
2, 640, Note_on_c, 0, 73, 0
2, 1024, Note_on_c, 0, 73, 70
2, 1152, Note_on_c, 0, 73, 0
2, 1280, Note_on_c, 0, 73, 67
2, 1408, Note_on_c, 0, 73, 0
2, 1792, Note_on_c, 0, 73, 66
2, 1920, Note_on_c, 0, 73, 0
2, 2048, Note_on_c, 0, 73, 71
2, 2176, Note_on_c, 0, 73, 0
2, 2560, Note_on_c, 0, 73, 63
2, 2688, Note_on_c, 0, 73, 0
2, 2816, Note_on_c, 0, 73, 68
2, 2944, Note_on_c, 0, 73, 0
2, 3328, Note_on_c, 0, 73, 68
2, 3456, Note_on_c, 0, 73, 0
2, 3584, Note_on_c, 0, 73, 72
2, 3712, Note_on_c, 0, 73, 0
2, 4096, Note_on_c, 0, 73, 63
2, 4224, Note_on_c, 0, 73, 0
2, 4352, Note_on_c, 0, 73, 71
2, 4480, Note_on_c, 0, 73, 0
2, 4864, Note_on_c, 0, 73, 64
2, 4992, Note_on_c, 0, 73, 0
2, 5120, Note_on_c, 0, 73, 67
2, 5248, Note_on_c, 0, 73, 0
2, 5632, Note_on_c, 0, 73, 72
2, 5760, Note_on_c, 0, 73, 0
2, 6400, Note_on_c, 0, 66, 69
2, 6528, Note_on_c, 0, 66, 0
2, 6656, Note_on_c, 0, 66, 63
2, 6784, Note_on_c, 0, 66, 0
2, 7168, Note_on_c, 0, 66, 68
2, 7296, Note_on_c, 0, 66, 0
2, 7424, Note_on_c, 0, 66, 65
2, 7552, Note_on_c, 0, 66, 0
2, 7936, Note_on_c, 0, 67, 69
2, 8064, Note_on_c, 0, 67, 0
2, 8192, Note_on_c, 0, 67, 65
2, 8320, Note_on_c, 0, 67, 0
2, 8704, Note_on_c, 0, 67, 67
